id;source_type;source_id;source_location_id;source_region_id;address_region_id;region_id;parent_source_id;parent_location_id;name;slug;is_direct_city;is_city;aoguid;okato;sort_order;is_active;raw_data;created_at;updated_at
162;districts;96;"";133;133;55;133;46;Юрьев-Польский;yurev-polskiy;0;1;"";17256501000;0;1;"{""id"":96,""parentId"":0,""regionId"":133,""name"":""Юрьев-Польский"",""administrative"":0,""okato"":""17256501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
163;districts;97;"";133;133;55;133;46;Собинка;sobinka;0;1;"";17250501000;0;1;"{""id"":97,""parentId"":0,""regionId"":133,""name"":""Собинка"",""administrative"":0,""okato"":""17250501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
164;districts;98;"";133;133;55;133;46;Радужный;hanty_mansijsk_raduzhnyj;0;1;"";17537000000;0;1;"{""id"":98,""parentId"":0,""regionId"":133,""name"":""Радужный"",""administrative"":0,""okato"":""17537000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
165;districts;99;"";133;133;55;133;46;Покров;pokrov;0;1;"";17246520000;0;1;"{""id"":99,""parentId"":0,""regionId"":133,""name"":""Покров"",""administrative"":0,""okato"":""17246520000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
166;districts;100;"";133;133;55;133;46;Лакинск;lakinsk;0;1;"";17250503000;0;1;"{""id"":100,""parentId"":0,""regionId"":133,""name"":""Лакинск"",""administrative"":0,""okato"":""17250503000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
167;districts;101;"";133;133;55;133;46;Меленки;melenki;0;1;"";17242501000;0;1;"{""id"":101,""parentId"":0,""regionId"":133,""name"":""Меленки"",""administrative"":0,""okato"":""17242501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
168;districts;102;"";133;133;55;133;46;Петушки;petushki;0;1;"";17246501000;0;1;"{""id"":102,""parentId"":0,""regionId"":133,""name"":""Петушки"",""administrative"":0,""okato"":""17246501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
169;districts;103;"";133;133;55;133;46;Карабаново;karabanovo;0;1;"";17205505000;0;1;"{""id"":103,""parentId"":0,""regionId"":133,""name"":""Карабаново"",""administrative"":0,""okato"":""17205505000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
170;districts;104;"";133;133;55;133;46;Струнино;strunino;0;1;"";17205508000;0;1;"{""id"":104,""parentId"":0,""regionId"":133,""name"":""Струнино"",""administrative"":0,""okato"":""17205508000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
171;districts;105;"";133;133;55;133;46;Гороховец;gorokhovets;0;1;"";17215501000;0;1;"{""id"":105,""parentId"":0,""regionId"":133,""name"":""Гороховец"",""administrative"":0,""okato"":""17215501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
172;districts;106;"";133;133;55;133;46;Камешково;kameshkovo;0;1;"";17225501000;0;1;"{""id"":106,""parentId"":0,""regionId"":133,""name"":""Камешково"",""administrative"":0,""okato"":""17225501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
173;districts;107;"";133;133;55;133;46;Судогда;sudogda;0;1;"";17252501000;0;1;"{""id"":107,""parentId"":0,""regionId"":133,""name"":""Судогда"",""administrative"":0,""okato"":""17252501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
174;districts;108;"";133;133;55;133;46;Суздаль;suzdal;0;1;"";17254501000;0;1;"{""id"":108,""parentId"":0,""regionId"":133,""name"":""Суздаль"",""administrative"":0,""okato"":""17254501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
175;districts;109;"";34;34;3;34;5;Волжский;volzhskiy;0;1;"";18410000000;0;1;"{""id"":109,""parentId"":0,""regionId"":34,""name"":""Волжский"",""administrative"":0,""okato"":""18410000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
176;districts;110;"";34;34;3;34;5;Камышин;kamyshin;0;1;"";18415000000;0;1;"{""id"":110,""parentId"":0,""regionId"":34,""name"":""Камышин"",""administrative"":0,""okato"":""18415000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
177;districts;111;"";34;34;3;34;5;Михайловка;mikhaylovka;0;1;"";18420000000;0;1;"{""id"":111,""parentId"":0,""regionId"":34,""name"":""Михайловка"",""administrative"":0,""okato"":""18420000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
178;districts;112;"";34;34;3;34;5;Урюпинск;uryupinsk;0;1;"";18425000000;0;1;"{""id"":112,""parentId"":0,""regionId"":34,""name"":""Урюпинск"",""administrative"":0,""okato"":""18425000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
179;districts;113;"";34;34;3;34;5;Фролово;frolovo;0;1;"";18428000000;0;1;"{""id"":113,""parentId"":0,""regionId"":34,""name"":""Фролово"",""administrative"":0,""okato"":""18428000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
180;districts;114;"";34;34;3;34;5;Калач-на-Дону;kalach-na-donu;0;1;"";18216501000;0;1;"{""id"":114,""parentId"":0,""regionId"":34,""name"":""Калач-на-Дону"",""administrative"":0,""okato"":""18216501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
181;districts;115;"";34;34;3;34;5;Котово;kotovo;0;1;"";18226501000;0;1;"{""id"":115,""parentId"":0,""regionId"":34,""name"":""Котово"",""administrative"":0,""okato"":""18226501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
182;districts;116;"";34;34;3;34;5;Суровикино;surovikino;0;1;"";18253501000;0;1;"{""id"":116,""parentId"":0,""regionId"":34,""name"":""Суровикино"",""administrative"":0,""okato"":""18253501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
183;districts;117;"";34;34;3;34;5;Котельниково;kotelnikovo;0;1;"";18224501000;0;1;"{""id"":117,""parentId"":0,""regionId"":34,""name"":""Котельниково"",""administrative"":0,""okato"":""18224501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
184;districts;118;"";34;34;3;34;5;Новоаннинский;novoanninskiy;0;1;"";18238501000;0;1;"{""id"":118,""parentId"":0,""regionId"":34,""name"":""Новоаннинский"",""administrative"":0,""okato"":""18238501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
185;districts;119;"";34;34;3;34;5;Жирновск;zhirnovsk;0;1;"";18212501000;0;1;"{""id"":119,""parentId"":0,""regionId"":34,""name"":""Жирновск"",""administrative"":0,""okato"":""18212501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
186;districts;120;"";34;34;3;34;5;Палласовка;pallasovka;0;1;"";18245501000;0;1;"{""id"":120,""parentId"":0,""regionId"":34,""name"":""Палласовка"",""administrative"":0,""okato"":""18245501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
187;districts;121;"";34;34;3;34;5;Краснослободск;krasnoslobodsk;0;1;"";18251507000;0;1;"{""id"":121,""parentId"":0,""regionId"":34,""name"":""Краснослободск"",""administrative"":0,""okato"":""18251507000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
188;districts;122;"";34;34;3;34;5;Ленинск;leninsk;0;1;"";18230501000;0;1;"{""id"":122,""parentId"":0,""regionId"":34,""name"":""Ленинск"",""administrative"":0,""okato"":""18230501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
189;districts;123;"";34;34;3;34;5;Николаевск;nikolaevsk;0;1;"";18236501000;0;1;"{""id"":123,""parentId"":0,""regionId"":34,""name"":""Николаевск"",""administrative"":0,""okato"":""18236501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
190;districts;124;"";34;34;3;34;5;Дубовка;dubovka;0;1;"";18208501000;0;1;"{""id"":124,""parentId"":0,""regionId"":34,""name"":""Дубовка"",""administrative"":0,""okato"":""18208501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
191;districts;125;"";34;34;3;34;5;Петров Вал;petrov-val;0;1;"";18218503000;0;1;"{""id"":125,""parentId"":0,""regionId"":34,""name"":""Петров Вал"",""administrative"":0,""okato"":""18218503000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
192;districts;126;"";135;135;56;135;47;Череповец;cherepovets;0;1;"";19430000000;0;1;"{""id"":126,""parentId"":0,""regionId"":135,""name"":""Череповец"",""administrative"":0,""okato"":""19430000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
193;districts;128;"";135;135;56;135;47;Сокол;sokol;0;1;"";19420000000;0;1;"{""id"":128,""parentId"":0,""regionId"":135,""name"":""Сокол"",""administrative"":0,""okato"":""19420000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
194;districts;129;"";135;135;56;135;47;Великий Устюг;velikiy-ustyug;0;1;"";19410000000;0;1;"{""id"":129,""parentId"":0,""regionId"":135,""name"":""Великий Устюг"",""administrative"":0,""okato"":""19410000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
195;districts;130;"";135;135;56;135;47;Грязовец;gryazovets;0;1;"";19224501000;0;1;"{""id"":130,""parentId"":0,""regionId"":135,""name"":""Грязовец"",""administrative"":0,""okato"":""19224501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
196;districts;131;"";135;135;56;135;47;Бабаево;babaevo;0;1;"";19205501000;0;1;"{""id"":131,""parentId"":0,""regionId"":135,""name"":""Бабаево"",""administrative"":0,""okato"":""19205501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
197;districts;132;"";135;135;56;135;47;Вытегра;vytegra;0;1;"";19222501000;0;1;"{""id"":132,""parentId"":0,""regionId"":135,""name"":""Вытегра"",""administrative"":0,""okato"":""19222501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
198;districts;134;"";136;136;57;136;48;Борисоглебск;borisoglebsk;0;1;"";20410000000;0;1;"{""id"":134,""parentId"":0,""regionId"":136,""name"":""Борисоглебск"",""administrative"":0,""okato"":""20410000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
199;districts;135;"";136;136;57;136;48;Россошь;rossosh;0;1;"";20247501000;0;1;"{""id"":135,""parentId"":0,""regionId"":136,""name"":""Россошь"",""administrative"":0,""okato"":""20247501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
200;districts;136;"";136;136;57;136;48;Лиски;liski;0;1;"";20221501000;0;1;"{""id"":136,""parentId"":0,""regionId"":136,""name"":""Лиски"",""administrative"":0,""okato"":""20221501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
201;districts;137;"";136;136;57;136;48;Острогожск;ostrogozhsk;0;1;"";20231501000;0;1;"{""id"":137,""parentId"":0,""regionId"":136,""name"":""Острогожск"",""administrative"":0,""okato"":""20231501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
202;districts;138;"";136;136;57;136;48;Нововоронеж;novovoronezh;0;1;"";20427000000;0;1;"{""id"":138,""parentId"":0,""regionId"":136,""name"":""Нововоронеж"",""administrative"":0,""okato"":""20427000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
203;districts;139;"";136;136;57;136;48;Бутурлиновка;buturlinovka;0;1;"";20208501000;0;1;"{""id"":139,""parentId"":0,""regionId"":136,""name"":""Бутурлиновка"",""administrative"":0,""okato"":""20208501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
204;districts;140;"";136;136;57;136;48;Семилуки;semiluki;0;1;"";20249501000;0;1;"{""id"":140,""parentId"":0,""regionId"":136,""name"":""Семилуки"",""administrative"":0,""okato"":""20249501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
205;districts;141;"";136;136;57;136;48;Павловск;pavlovsk;0;1;"";20233501000;0;1;"{""id"":141,""parentId"":0,""regionId"":136,""name"":""Павловск"",""administrative"":0,""okato"":""20233501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
206;districts;142;"";136;136;57;136;48;Калач;kalach;0;1;"";20215501000;0;1;"{""id"":142,""parentId"":0,""regionId"":136,""name"":""Калач"",""administrative"":0,""okato"":""20215501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
207;districts;143;"";136;136;57;136;48;Бобров;bobrov;0;1;"";20204501000;0;1;"{""id"":143,""parentId"":0,""regionId"":136,""name"":""Бобров"",""administrative"":0,""okato"":""20204501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
208;districts;144;"";136;136;57;136;48;Поворино;povorino;0;1;"";20239501000;0;1;"{""id"":144,""parentId"":0,""regionId"":136,""name"":""Поворино"",""administrative"":0,""okato"":""20239501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
209;districts;145;"";136;136;57;136;48;Богучар;boguchar;0;1;"";20205501000;0;1;"{""id"":145,""parentId"":0,""regionId"":136,""name"":""Богучар"",""administrative"":0,""okato"":""20205501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
210;districts;146;"";136;136;57;136;48;Эртиль;ertil;0;1;"";20258501000;0;1;"{""id"":146,""parentId"":0,""regionId"":136,""name"":""Эртиль"",""administrative"":0,""okato"":""20258501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
211;districts;147;"";52;52;6;52;8;Дзержинск;dzerzhinsk;0;1;"";22421000000;0;1;"{""id"":147,""parentId"":0,""regionId"":52,""name"":""Дзержинск"",""administrative"":0,""okato"":""22421000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
212;districts;148;"";52;52;6;52;8;Арзамас;arzamas;0;1;"";22403000000;0;1;"{""id"":148,""parentId"":0,""regionId"":52,""name"":""Арзамас"",""administrative"":0,""okato"":""22403000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
213;districts;149;"";52;52;6;52;8;Саров;sarov;0;1;"";22503000000;0;1;"{""id"":149,""parentId"":0,""regionId"":52,""name"":""Саров"",""administrative"":0,""okato"":""22503000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
214;districts;150;"";52;52;6;52;8;Бор;bor;0;1;"";22412000000;0;1;"{""id"":150,""parentId"":0,""regionId"":52,""name"":""Бор"",""administrative"":0,""okato"":""22412000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
215;districts;151;"";52;52;6;52;8;Кстово;kstovo;0;1;"";22237501000;0;1;"{""id"":151,""parentId"":0,""regionId"":52,""name"":""Кстово"",""administrative"":0,""okato"":""22237501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
216;districts;152;"";52;52;6;52;8;Павлово;pavlovo;0;1;"";22242501000;0;1;"{""id"":152,""parentId"":0,""regionId"":52,""name"":""Павлово"",""administrative"":0,""okato"":""22242501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
217;districts;153;"";52;52;6;52;8;Выкса;vyksa;0;1;"";22415000000;0;1;"{""id"":153,""parentId"":0,""regionId"":52,""name"":""Выкса"",""administrative"":0,""okato"":""22415000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
218;districts;154;"";52;52;6;52;8;Балахна;balakhna;0;1;"";22205501000;0;1;"{""id"":154,""parentId"":0,""regionId"":52,""name"":""Балахна"",""administrative"":0,""okato"":""22205501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
219;districts;155;"";52;52;6;52;8;Заволжье;zavolzhe;0;1;"";22228503000;0;1;"{""id"":155,""parentId"":0,""regionId"":52,""name"":""Заволжье"",""administrative"":0,""okato"":""22228503000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
220;districts;156;"";52;52;6;52;8;Городец;gorodets;0;1;"";22228501000;0;1;"{""id"":156,""parentId"":0,""regionId"":52,""name"":""Городец"",""administrative"":0,""okato"":""22228501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
221;districts;157;"";52;52;6;52;8;Кулебаки;kulebaki;0;1;"";22427000000;0;1;"{""id"":157,""parentId"":0,""regionId"":52,""name"":""Кулебаки"",""administrative"":0,""okato"":""22427000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
222;districts;158;"";52;52;6;52;8;Богородск;bogorodsk;0;1;"";22207501000;0;1;"{""id"":158,""parentId"":0,""regionId"":52,""name"":""Богородск"",""administrative"":0,""okato"":""22207501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
223;districts;159;"";52;52;6;52;8;Семенов;semenov;0;1;"";22437000000;0;1;"{""id"":159,""parentId"":0,""regionId"":52,""name"":""Семенов"",""administrative"":0,""okato"":""22437000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
224;districts;160;"";52;52;6;52;8;Лысково;lyskovo;0;1;"";22240501000;0;1;"{""id"":160,""parentId"":0,""regionId"":52,""name"":""Лысково"",""administrative"":0,""okato"":""22240501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 16:59:59
225;districts;161;"";52;52;6;52;8;Сергач;sergach;0;1;"";22248501000;0;1;"{""id"":161,""parentId"":0,""regionId"":52,""name"":""Сергач"",""administrative"":0,""okato"":""22248501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
226;districts;162;"";52;52;6;52;8;Шахунья;shakhunya;0;1;"";22458000000;0;1;"{""id"":162,""parentId"":0,""regionId"":52,""name"":""Шахунья"",""administrative"":0,""okato"":""22458000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
227;districts;163;"";52;52;6;52;8;Навашино;navashino;0;1;"";22430000000;0;1;"{""id"":163,""parentId"":0,""regionId"":52,""name"":""Навашино"",""administrative"":0,""okato"":""22430000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
228;districts;164;"";52;52;6;52;8;Лукоянов;lukoyanov;0;1;"";22239501000;0;1;"{""id"":164,""parentId"":0,""regionId"":52,""name"":""Лукоянов"",""administrative"":0,""okato"":""22239501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
229;districts;165;"";52;52;6;52;8;Первомайск;pervomaysk;0;1;"";22434000000;0;1;"{""id"":165,""parentId"":0,""regionId"":52,""name"":""Первомайск"",""administrative"":0,""okato"":""22434000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
230;districts;166;"";52;52;6;52;8;Чкаловск;chkalovsk;0;1;"";22442000000;0;1;"{""id"":166,""parentId"":0,""regionId"":52,""name"":""Чкаловск"",""administrative"":0,""okato"":""22442000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
231;districts;167;"";52;52;6;52;8;Урень;uren;0;1;"";22254501000;0;1;"{""id"":167,""parentId"":0,""regionId"":52,""name"":""Урень"",""administrative"":0,""okato"":""22254501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
232;districts;168;"";52;52;6;52;8;Ворсма;vorsma;0;1;"";22242503000;0;1;"{""id"":168,""parentId"":0,""regionId"":52,""name"":""Ворсма"",""administrative"":0,""okato"":""22242503000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
233;districts;170;"";105;105;28;105;18;Хасавюрт;khasavyurt;0;1;"";82435000000;0;1;"{""id"":170,""parentId"":0,""regionId"":105,""name"":""Хасавюрт"",""administrative"":0,""okato"":""82435000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
234;districts;171;"";105;105;28;105;18;Дербент;derbent;0;1;"";82410000000;0;1;"{""id"":171,""parentId"":0,""regionId"":105,""name"":""Дербент"",""administrative"":0,""okato"":""82410000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
235;districts;172;"";105;105;28;105;18;Каспийск;kaspiysk;0;1;"";82420000000;0;1;"{""id"":172,""parentId"":0,""regionId"":105,""name"":""Каспийск"",""administrative"":0,""okato"":""82420000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
236;districts;173;"";105;105;28;105;18;Буйнакск;buynaksk;0;1;"";82405000000;0;1;"{""id"":173,""parentId"":0,""regionId"":105,""name"":""Буйнакск"",""administrative"":0,""okato"":""82405000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
237;districts;174;"";105;105;28;105;18;Избербаш;izberbash;0;1;"";82415000000;0;1;"{""id"":174,""parentId"":0,""regionId"":105,""name"":""Избербаш"",""administrative"":0,""okato"":""82415000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
238;districts;175;"";105;105;28;105;18;Кизляр;kizlyar;0;1;"";82430000000;0;1;"{""id"":175,""parentId"":0,""regionId"":105,""name"":""Кизляр"",""administrative"":0,""okato"":""82430000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
239;districts;176;"";105;105;28;105;18;Кизилюрт;kizilyurt;0;1;"";82425000000;0;1;"{""id"":176,""parentId"":0,""regionId"":105,""name"":""Кизилюрт"",""administrative"":0,""okato"":""82425000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
240;districts;177;"";105;105;28;105;18;Дагестанские Огни;dagestanskie-ogni;0;1;"";82408000000;0;1;"{""id"":177,""parentId"":0,""regionId"":105,""name"":""Дагестанские Огни"",""administrative"":0,""okato"":""82408000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
241;districts;178;"";105;105;28;105;18;Южно-Сухокумск;yuzhno-sukhokumsk;0;1;"";82438000000;0;1;"{""id"":178,""parentId"":0,""regionId"":105,""name"":""Южно-Сухокумск"",""administrative"":0,""okato"":""82438000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
242;districts;180;"";179;179;89;179;80;Облучье;obluche;0;1;"";99220501000;0;1;"{""id"":180,""parentId"":0,""regionId"":179,""name"":""Облучье"",""administrative"":0,""okato"":""99220501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
243;districts;182;"";175;175;87;175;78;Краснокаменск;krasnokamensk;0;1;"";76221501000;0;1;"{""id"":182,""parentId"":0,""regionId"":175,""name"":""Краснокаменск"",""administrative"":0,""okato"":""76221501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
244;districts;183;"";175;175;87;175;78;Борзя;borzya;0;1;"";76209501000;0;1;"{""id"":183,""parentId"":0,""regionId"":175,""name"":""Борзя"",""administrative"":0,""okato"":""76209501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
245;districts;184;"";175;175;87;175;78;Петровск-Забайкальский;petrovsk-zabaykalskiy;0;1;"";76236501000;0;1;"{""id"":184,""parentId"":0,""regionId"":175,""name"":""Петровск-Забайкальский"",""administrative"":0,""okato"":""76236501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
246;districts;185;"";175;175;87;175;78;Нерчинск;nerchinsk;0;1;"";76228501000;0;1;"{""id"":185,""parentId"":0,""regionId"":175,""name"":""Нерчинск"",""administrative"":0,""okato"":""76228501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
247;districts;186;"";175;175;87;175;78;Шилка;shilka;0;1;"";76254501000;0;1;"{""id"":186,""parentId"":0,""regionId"":175,""name"":""Шилка"",""administrative"":0,""okato"":""76254501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
248;districts;187;"";175;175;87;175;78;Могоча;mogocha;0;1;"";76226501000;0;1;"{""id"":187,""parentId"":0,""regionId"":175,""name"":""Могоча"",""administrative"":0,""okato"":""76226501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
249;districts;188;"";175;175;87;175;78;Балей;baley;0;1;"";76206501000;0;1;"{""id"":188,""parentId"":0,""regionId"":175,""name"":""Балей"",""administrative"":0,""okato"":""76206501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
250;districts;189;"";175;175;87;175;78;Хилок;khilok;0;1;"";76247501000;0;1;"{""id"":189,""parentId"":0,""regionId"":175,""name"":""Хилок"",""administrative"":0,""okato"":""76247501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
251;districts;191;"";137;137;58;137;49;Кинешма;kineshma;0;1;"";24405000000;0;1;"{""id"":191,""parentId"":0,""regionId"":137,""name"":""Кинешма"",""administrative"":0,""okato"":""24405000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
252;districts;192;"";137;137;58;137;49;Шуя;shuya;0;1;"";24411000000;0;1;"{""id"":192,""parentId"":0,""regionId"":137,""name"":""Шуя"",""administrative"":0,""okato"":""24411000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
253;districts;193;"";137;137;58;137;49;Вичуга;vichuga;0;1;"";24403000000;0;1;"{""id"":193,""parentId"":0,""regionId"":137,""name"":""Вичуга"",""administrative"":0,""okato"":""24403000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
254;districts;194;"";137;137;58;137;49;Фурманов;furmanov;0;1;"";24409000000;0;1;"{""id"":194,""parentId"":0,""regionId"":137,""name"":""Фурманов"",""administrative"":0,""okato"":""24409000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
255;districts;195;"";137;137;58;137;49;Тейково;teykovo;0;1;"";24407000000;0;1;"{""id"":195,""parentId"":0,""regionId"":137,""name"":""Тейково"",""administrative"":0,""okato"":""24407000000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
256;districts;196;"";137;137;58;137;49;Кохма;kokhma;0;1;"";24207504000;0;1;"{""id"":196,""parentId"":0,""regionId"":137,""name"":""Кохма"",""administrative"":0,""okato"":""24207504000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
257;districts;197;"";137;137;58;137;49;Родники;rodniki;0;1;"";24223501000;0;1;"{""id"":197,""parentId"":0,""regionId"":137,""name"":""Родники"",""administrative"":0,""okato"":""24223501000"",""is_city"":1}";2026-07-01 16:19:35;2026-07-14 17:00:00
258;districts;198;"";137;137;58;137;49;Приволжск;privolzhsk;0;1;"";24220506000;0;1;"{""id"":198,""parentId"":0,""regionId"":137,""name"":""Приволжск"",""administrative"":0,""okato"":""24220506000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
259;districts;199;"";137;137;58;137;49;Южа;yuzha;0;1;"";24235501000;0;1;"{""id"":199,""parentId"":0,""regionId"":137,""name"":""Южа"",""administrative"":0,""okato"":""24235501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
260;districts;200;"";137;137;58;137;49;Заволжск;zavolzhsk;0;1;"";24205501000;0;1;"{""id"":200,""parentId"":0,""regionId"":137,""name"":""Заволжск"",""administrative"":0,""okato"":""24205501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
261;districts;201;"";137;137;58;137;49;Юрьевец;yurevets;0;1;"";24237501000;0;1;"{""id"":201,""parentId"":0,""regionId"":137,""name"":""Юрьевец"",""administrative"":0,""okato"":""24237501000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
262;districts;202;"";106;106;29;106;19;Назрань;nazran;0;1;"";26406000000;0;1;"{""id"":202,""parentId"":0,""regionId"":106,""name"":""Назрань"",""administrative"":0,""okato"":""26406000000"",""is_city"":1}";2026-07-01 16:19:36;2026-07-14 17:00:00
